source,article_url,title,date,shortened_full_text
The Guardian,https://www.theguardian.com/world/2022/nov/02/grain-deal-u-turn-offers-lesson-in-calling-vladimir-putin-bluff,Grain deal U-turn offers lesson in calling Vladimir Putin’s bluff,2 Nov 2022 18.23 CET,"Russian leader has backed down in face of defiance, and move also shows Turkey’s growing influence When Putin committed a humiliating U-turn after consultations with the Turkish leader, Recep Tayyip Erdoğan, the only concessions he could claim were “written guarantees” from Kyiv. As Russia has grown more isolated, diplomatically and economically, Turkey’s influence has clearly increased. “Mentioned that Ankara could have a final say here but didn’t expect them to have so much influence on Putin,” wrote Andrei Sizov, the head of SovEcon, an agricultural markets research firm."
The Guardian,https://www.theguardian.com/world/video/2022/nov/02/putin-russia-may-leave-un-grain-deal-again-but-exports-to-turkey-are-guaranteed-video,Putin: Russia may leave UN grain deal again but exports to Turkey are guaranteed  – video,2 Nov 2022 18.04 CET,"The Russian president, Vladimir Putin, said his country would not impede the future export of grain through a deal mediated by the UN and Turkey with Ukraine, but that it reserved the right to withdraw if necessary."
The Guardian,https://www.theguardian.com/world/2022/nov/01/finland-and-sweden-call-on-hungary-and-turkey-to-ratify-nato-applications,Finland and Sweden call on Hungary and Turkey to ratify Nato applications,1 Nov 2022 14.06 CET,"The prime ministers of Finland and Sweden have urged Hungary and Turkey to approve their countries’ applications to join Nato, but Ankara insisted it would not lift its objections without further extraditions of suspects it considers terrorists. Hungary and Turkey are the only two not to have done so. Budapest said last week it supported the applications and its parliament would ratify them by mid-December, but Ankara has again signalled it wants concrete action against groups it deems to be terrorist. “All eyes are now on Hungary and Turkey,” Finland’s prime minister, Sanna Marin, said on Tuesday. Sweden’s new prime minister, Ulf Kristersson, said at the same meeting in Helsinki that Sweden had “full respect for the fact that every country within the alliance makes its own decisions”, adding that he was due to visit Ankara in the coming days. Turkey’s president, Recep Tayyip Erdoğan, who faces elections next year and is keen to shore up nationalist support, has said his country is still opposed to Sweden’s application, while his ruling AK party spokesperson, Ömer Çelik, said on Monday that Sweden had not yet done enough for Ankara to change its mind. “We are waiting for it to come to life.” Turkey has said it has more objections to Sweden than Finland but both countries last week reiterated they would join Nato at the same time, maintaining a united front. Swedish media have reported that Kristersson is set to attend a bilateral meeting in Ankara, probably on 8 November, a few days after Nato’s secretary general, Jens Stoltenberg, who is due to visit the Turkish capital for talks on Friday. According to the state-run Anadolu Agency, Erdoğan told the Swedish prime minister in a phone call last week that “preventing terrorist organisations from taking hostage Sweden’s Nato membership, and its relations with Turkey, is a common interest”. Turkey objected to the applications even before they were submitted, citing the countries’ history of hosting members of Kurdish militant groups such as the Kurdistan Workers party (PKK) and the followers of the US-based Muslim preacher Fethullah Gülen, as well as a 2019 suspension of arms sales."
The Guardian,https://www.theguardian.com/global-development/2022/oct/31/ukraine-ships-out-record-tonnage-grain-russia-withdrawal-scheme,Ukraine ships out record tonnage of grain despite Russia spurning scheme,31 Oct 2022 15.21 CET,"Ukraine has shipped a daily record tonnage of grain via a UN and Turkish administered scheme despite the withdrawal of Russia, and warnings from Moscow that continuing grain shipments without its approval would be “risky”. Peskov said Russian contact with Turkey and the UN was continuing but he declined to comment when asked what needed to happen, from Russia’s point of view, for the deal to be resumed. The agreement, which established a safety corridor through which vessels could travel to Istanbul for inspections, had already allowed more than 9m tonnes of Ukrainian grain to be exported and was due to be renewed on 19 November. Separately, four other vessels were cleared to head to Ukrainian ports as they had already been inspected by representatives of the UN, Turkey, Ukraine and Russia, Kubrakov said."
The Guardian,https://www.theguardian.com/global-development/2022/oct/25/the-ferries-of-istanbul-a-day-at-the-crossroads-of-europe-and-asia,Rights and freedomThe ferries of Istanbul: a day at the crossroads of Europe and Asia,25 Oct 2022 17.00 CEST,"Through its very design, Istanbul is a gateway. After a sweltering weekend, ferries heading towards Kadıköy, a bustling restaurant district on Istanbul’s Asian side, are laden with friends and families. As an Iranian citizen, Turkey is one of the few countries Mousavi can travel to without a visa; she and her husband are permitted to stay for 90 days. Even though I have no home or job in Turkey, no money, and don’t know the language, I would rather my baby be poor here than be turned into a propaganda soldier for the Islamic Republic,” she says. Maryam, a 27-year-old Kurdish Iranian woman who has lived in Istanbul since 2018, boards a ferry to Karaköy. Maryam is one of the many Iranian women who reside in Istanbul on a work visa as a means of escaping her country. “In Turkey, I can go to work and earn a fair salary, but not in Iran. In Turkey, I can drink and dance at a party, but not in Iran. In Turkey, I can have a tattoo and walk at night, but not in Iran.” Since Iran’s uprising began, Maryam has joined protests in Istanbul while concealing her face out of fear of repercussions for her family back home. Every day, a demonstration for Ukraine takes place outside Istanbul’s Pera museum that Oksana frequently attends. But while Turkey plays host to exiles scattered by war and uprising, its own citizens remain in the throes of an economic struggle, as the price of everyday life soars. Turks have been forced out of retirement and basic goods such as cheese and pastries have become distant luxuries for many. My friends and I couldn’t afford the art supplies required for class and, because of that, our studies are delayed,” 20-year-old Berrak Işik from Istanbul says, speaking en route to a gig in Kadiköy. “This journey has taken an hour out of each day for the past five years and I’m so glad it did,” says 20-year-old architecture student Efe Pirildar as he sits at the rear of the bottom deck, watching Istanbul’s Asian side grow more distant."
The Guardian,https://www.theguardian.com/world/2022/oct/17/un-urges-investigation-after-92-naked-migrants-sent-from-turkey-into-greece,UN urges investigation after 92 naked migrants ‘sent’ from Turkey into Greece,17 Oct 2022 12.35 CEST,"The UN refugee agency is demanding an urgent investigation into the discovery of 92 naked people on Greece’s land border with Turkey, calling the incident shocking and saying it had been “deeply distressed” by images of the group. In a statement, Greek police said the men had testified they had been brought to the area in three Turkish military vehicles before being ordered to remove their clothes before boarding the inflatable boats. “Turkey’s behaviour towards 92 migrants whom we rescued at the borders today is a shame for civilisation,” the politician wrote on the social media site. “We expect Ankara to investigate the incident and protect, at last, its border with the EU.” On Monday, Mitarachi said Turkey had embarked on a campaign of deliberately funnelling immigrants across the EU border as migration becomes an ever more sensitive issue for President Recep Tayyip Erdoğan in the run-up to elections next year. “Turkey is in a very difficult position because these 92 people were found by Frontex itself which confirmed the incident,” he told SKAI TV, adding he would hand over photographs and other materials, including videos, when he met the head of the UN general assembly, Csaba Kőrösi, next week. “These people were the object of humiliating treatment in Turkey and were sent toward Greece.” Sabre-rattling by Erdoğan and other senior Turkish officials have spurred fears in Athens of military confrontation, with western diplomats voicing concerns of a potential accident, either in the skies or seas of the increasingly militarised Aegean, prompting armed conflict. With the hostility showing no signs of abating, Greek government officials say migrants have become ever more weaponised by Turkey, itself host to about 3.8 million Syrian refugees, amid growing consternation in a nation where the economy has nosedived in recent months. “From what it seems, Turkey does not want to investigate [the incident] because it knows [what really happened],” Mitarachi said in Monday’s TV interview. Ankara has accused Athens of forcibly evicting migrants across the border before they can lodge asylum claims – pushbacks, it claims, that have grown exponentially over the past year. Greece has accused Turkey of deliberately “pushing forward” migrants in an open effort to destabilise the EU despite having agreed in a landmark 2016 accord to contain migrant flows in exchange for billions of euro in aid."
The Guardian,https://www.theguardian.com/world/2022/oct/17/greece-and-turkey-trade-blame-after-92-naked-migrants-rescued-at-border,Greece and Turkey trade blame after 92 naked migrants rescued at border,17 Oct 2022 03.11 CEST,"UN calls for a full investigation, as Greek authorities brand Turkey’s behaviour a ‘shame to civilisation’ The discovery of 92 naked migrants on the border of Greece and Turkey over the weekend has prompted accusations of blame between the two countries and condemnation from the United Nations. Greek police rescued the men who were discovered naked, some with injuries, close to the northern border with Turkey, police said on Saturday. The migrants were first discovered close to the Evros river that marks the border between Greece and Turkey on Friday, Greek police said in a statement. An investigation by Greek police and officials from Frontex, the European Union’s border agency, found evidence that the migrants crossed the river into Greek territory in rubber dinghies from Turkey, police said. The migrants reportedly told police and officers of Frontex that they had been forced by Turkish authorities to board three vehicles that took them to the border. “Turkey’s provocative behaviour exceeded all limits,” Greece’s ministry of asylum and migration said on Saturday. Commenting, in Greek and English he tweeted: “Turkey’s behaviour towards 92 migrants whom we rescued at the borders today is a shame for civilisation. We expect Ankara to investigate the incident and protect at last, its borders with the EU.” Fahrettin Altun, the head of Turkey’s communications directorate and president Recep Tayyip Erdoğan’s chief spokesperson, described the allegations as “groundless and unfounded” in a series of tweets posted late on Sunday. The United Nations also responded by issuing a statement on Sunday, saying it was “deeply distressed” by the discovery of almost 100 naked men at the border between Greece and Turkey. Greece was on the frontline of a European migration crisis in 2015 and 2016, when around a million refugees fleeing war and poverty in Syria, Iraq and Afghanistan arrived in the country, mainly via Turkey. The number of arrivals has fallen since then, but Greek authorities said they had recently seen an increase in attempted arrivals through the Turkish land border and the Greek islands. Turkey regularly accuses Greece of violently pushing back migrants entering the country through land and sea, while Greece accuses Turkey of “pushing forward” migrants to put pressure on the EU. Greece has urged Turkey to respect a 2016 deal with the European Union in which Ankara agreed to contain the flow of migrants to Europe in exchange for billions of euros in aid."
The Guardian,https://www.theguardian.com/society/2022/oct/16/vaccines-to-treat-cancer-possible-by-2030-say-biontech-founders,"Vaccines to treat cancer possible by 2030, say BioNTech founders",16 Oct 2022 20.01 CEST,
The Guardian,https://www.theguardian.com/world/2022/oct/16/outrage-in-turkey-after-erdogan-says-fate-to-blame-for-mine-explosion-amasra,Outrage in Turkey after Erdoğan says ‘fate’ to blame for mine explosion,16 Oct 2022 14.41 CEST,"An explosion at a state-owned mine that left 41 dead and trapped miners underground for hours has sparked public outrage in Turkey, with simmering anger at President Recep Tayyip Erdoğan’s statement that “fate” was to blame. The Turkish president’s initial suggestion that deadly mining disasters are a natural consequence of a risky industry echoed his controversial response to Turkey’s worst ever mining disaster, which killed 301 people in the town of Soma in 2014, where he said that “these things happen”, leading to furious reactions and protests. Police in Ankara stopped his car and questioned him, he said, and told him that the Bartin governor’s office would not allow him and other lawyers to enter the area and that “we should turn back”. This is downright murder,” said Emin Koramaz, the head of the Union of Chambers of Turkish Engineers and Architects."
The Guardian,https://www.theguardian.com/world/2022/oct/14/turkey-asmara-coalmine-blast-leaves-at-least-14-dead-and-49-still-trapped-underground,Turkey coalmine blast leaves at least 41 dead,15 Oct 2022 15.52 CEST,"An explosion deep inside a coalmine in Turkey’s mountainous northern Black Sea region has killed at least 41 people, with rescue efforts and work to contain a fire in the facility continuing for hours on Saturday. Turkish officials including the energy minister, Fatih Dönmez, said initial assessments indicated the blast on Friday inside the state-owned mine was caused by a firedamp explosion, a reference to the combustion of pockets of highly flammable gases trapped in the coal bed. The head of one Turkish mining union told the local Cumhuriyet news outlet that increasing safety measures after disasters was insufficient. “The important thing is to value people while they are alive,” he said, referencing two major mining disasters in Turkey in 2014. “There are mines all over the world, but these disasters always occur in mines in Turkey,” he said. A prolonged fire inside a mine in the town of Soma in western Turkey in 2014 caused the worst mining disaster in the country’s history, where 301 miners died from carbon monoxide poisoning and at least 162 others were injured. The Turkish Hard Coal Authority stated that İbrahim Özkarcı, who heads the energy division of a government audit body, recently visited the mining facility in Amasra, but pushed back against reports that he had done so “for audit purposes”. Shortly before the incident, Turkey’s parliament passed a sweeping new law criminalising alleged disinformation, which campaigners warned muzzled vital press freedoms in the run-up to an election expected in June 2023 or before. Turkey’s police headquarters said they would take legal against 12 people who they claimed incited hate about the incident on social media."
The Guardian,https://www.theguardian.com/world/video/2022/oct/14/turkish-lawmaker-smashes-phone-with-hammer-during-speech-video,Turkish lawmaker smashes phone with hammer during speech – video,14 Oct 2022 04.37 CEST,Turkish lawmaker Burak Erbay smashed a phone with a hammer during a speech opposing proposed disinformation laws.
The Guardian,https://www.theguardian.com/world/2022/oct/13/turkey-new-disinformation-law-could-jail-journalists-for-3-years,Turkey: new ‘disinformation’ law could jail journalists for three years,13 Oct 2022 23.34 CEST,"Turkey’s parliament has ratified a sweeping new law that would see those accused of spreading disinformation jailed for up to three years. A coalition of 22 press freedom organisations said the bill “provides a framework for extensive censorship of online information and the criminalisation of journalism, which will enable the government to further subdue and control public debate in the lead up to Turkey’s general elections in 2023”. The new law means those found guilty of intentionally publishing disinformation or “fake news” that the authorities claim spreads panic, endangers security forces or the overall health of Turkish society could be sentenced to up to three years in prison. “It criminalises what the authorities call disinformation without defining what that actually means,” said the journalist Emre Kızılkaya, head of the Turkish branch of the Vienna-based International Press Institute, one of the organisations to condemn the bill. Journalists, press freedom watchdogs and even the Council of Europe condemned the bill as it slowly moved through its debate stages in Turkey’s parliament, urging the government to drop it before it became law. Turkey currently ranks 149 out of 180 countries on Reporters Without Borders world press freedom index for 2022, and campaigners fear these additional restrictions will affect the media’s ability to accurately cover Turkey’s forthcoming election, expected in or before June. Campaigners, including the Turkish Journalists’ Union (TGS), also criticised the government over the choice to consult American social media companies over the bill while failing “to seek the views of the journalism organisations in Turkey who will be directly affected”. Turkish authorities previously clashed with Meta, Facebook’s owner, over a demand that every social media company with more than 1 million users appoint a local representative required to answer to the government, and to store users’ data locally. “This will also force digital platforms like Google News or Facebook to reveal their algorithms to the government, showing the Turkish state what content they boost and what they suppress,” said Kızılkaya."
The Guardian,https://www.theguardian.com/world/2022/oct/06/lesbos-boat-capsizes-greece-migrants-kythira,Many dead in two separate boat disasters off Greek coast,6 Oct 2022 17.32 CEST,"The dinghy had set sail with about 40 passengers under cover of darkness from the Turkish coast. The boats that are being sent from Turkey are moving bombs … They are small sailboats that shouldn’t have more than 15 or 20 persons onboard, and they have 100.” Although Kythira is about 250 miles west of Turkey, it is part of a southern route increasingly used by smugglers intent on bypassing Greece, where patrols have been reinforced, and heading directly to Italy. After the incidents, the Greek migration minister, Notis Mitarachi, issued an “urgent call” to Turkey to “take immediate action to prevent all irregular departures due to harsh weather conditions”. Athens has accused Ankara of flouting a landmark agreement reached with the EU in March 2016 to stem flows of refugees and migrants by deliberately pushing people across Greek land and sea borders as part of a broader “weaponisation” policy. On Wednesday, Mitarachi countered that Turkey was “violently pushing forward migrants to Greece, in violation of international law”. The Turkish president, Recep Tayyip Erdoğan told the United Nations general assembly last month that Greece’s “oppressive policies” towards refugees and migrants were turning the Aegean into a “graveyard”."
The Guardian,https://www.theguardian.com/global-development/2022/oct/03/afghans-left-in-legal-limbo-greece-while-real-refugees-helped-to-settle,Afghans left in legal limbo in Greece while ‘real refugees’ helped to settle,3 Oct 2022 08.00 CEST,"Hamanawa, who arrived in Lesbos with her husband, Mohammed, in a dinghy from Turkey in 2018, waited four years to become one of the estimated 28,500 Afghans to secure refugee status – a protracted period of legal limbo that is vastly at odds with other refugees, not least those from Ukraine. “Instead, people face the stark reality of violent pushbacks from Greek borders, months or years living in fear of being sent back to Turkey or Afghanistan, where they could face untold horrors, extended periods trapped in prison-like reception conditions, far from towns and cities and an alarming lack of support to begin rebuilding their lives,” she says. The biggest barrier for Afghans claiming asylum is the Greek government’s controversial decision to label Turkey a “safe third country” for people not only from Afghanistan but also from Bangladesh, Pakistan, Somalia and Syria. They keep saying we should return to Turkey, even if Turkey doesn’t take anyone back from Greece.” Amid renewed tensions with Turkey, the public order minister in Athens claimed last month that every night about 1,500 people gathered at the land border with Turkey were attempting to cross as a result of Ankara’s policy to “weaponise” migration and push asylum seekers into Greek territory. After the adoption of a controversial pact aimed at stemming flows between the EU and Turkey in March 2016, the influx dropped steeply. As patrols have been reinforced, with the help of the EU’s border agency Frontex, the number has fallen further in recent years, particularly arrivals on the north Aegean islands facing the Turkish coast, where most asylum seekers at the height of the crisis were located. Last week, Mitarachi insisted the government would continue to replace open-air camps on frontline islands, such as Lesbos, with barbed-wire encircled “closed controlled” access centres, and would push ahead with plans to extend a border fence along the Evros land frontier with Turkey."
The Guardian,https://www.theguardian.com/commentisfree/2022/oct/02/turkey-must-give-me-the-evidence-it-has-about-the-of-my-husband-jamal-khashoggi,"Turkey must give me the evidence it has about the murder of my husband, Jamal Khashoggi",2 Oct 2022 14.58 CEST,"Those devices are in the possession of the government of Turkey. In 2019, Dr Agnès Callamard, the former UN special rapporteur who investigated my husband’s murder, asked for his devices and was told by Turkish authorities that they were holding Jamal’s phones and his computer as part of their investigation, and the examination of those devices were “ongoing”. I hoped that during the highly anticipated trial in Turkey, the prosecutor would reveal key evidence they had collected on Jamal’s devices. But this was never to be, as the trial in Turkey has been halted and moved to Saudi Arabia without any answers. My attorney, Randa Fahmy, made a recent request for these devices through Hasan Murat Mercan, the Turkish ambassador to the US. I have personally asked the Turkish president, Recep Tayyip Erdoğan, for my husband’s devices – to no avail. I asked her to formally request that Turkey return these key pieces of evidence, in light of impending legal action in the US. The Turkish government has been clear that it does not intend to proceed with either the investigation into my husband’s murder or the trial. Turkey should surrender those devices now. Hanan El Khashoggi is the widow of Jamal Khashoggi, a Saudi journalist and Washington Post columnist who was killed on 2 October 2018 at the Saudi consulate in Istanbul, Turkey"
The Guardian,https://www.theguardian.com/world/2022/sep/22/patience-with-putin-may-be-ebbing-among-friendlier-countries,Patience with Putin may be ebbing among friendlier countries,22 Sept 2022 20.56 CEST,"Turkey, India and China respond cooly to news of planned referendums in Ukrainian regions occupied by Russia Signs that some countries willing to tolerate Russia’s invasion of Ukraine are losing patience have emerged as Turkey, India and China responded cooly to the announcement that four Ukrainian regions occupied by Russia were planning referendums on joining the Russian Federation. Turkey, which has been at the centre of mediation between the west and Russia, issued a sharp rebuke, saying in a statement that it was concerned by attempts to stage unilateral referendums. At a briefing in New York, the Turkish president, Recep Tayyip Erdoğan, said he had always supported the territorial integrity of Ukraine. Erdoğan is not the first world leader to end a meeting with Putin with a misleading impression, but Turkey is also facing other pressures. Turkey is never going to be cut off from Russia economically, but business as usual is over."
The Guardian,https://www.theguardian.com/business/2022/sep/22/japan-props-up-yen-central-banks-interest-rates,Japan forced to prop up yen after bank keeps to negative interest rates,22 Sept 2022 18.38 CEST,"Central banks are putting rates up as currencies slide against dollar but Japan and Turkey buck trend However, the Central Bank of the Republic of Turkey startled markets by cutting borrowing costs by a percentage point from 13% to 12%, even though Turkish inflation has hit 80% in August. The surprise cut knocked the Turkish lira to a fresh record low, adding to the pressures from the hawkish Federal Reserve on emerging market currencies."
The Guardian,https://www.theguardian.com/world/2022/sep/22/jamal-khashoggis-wife-to-sue-nso-group-over-pegasus-spyware,Jamal Khashoggi’s wife to sue NSO Group over Pegasus spyware,22 Sept 2022 18.22 CEST,"Elatr, who is in the US where she has applied for political asylum, is seeking to retrieve two mobile phones, an iPad and a laptop belonging to her husband that are believed to be in the possession of the Turkish authorities to help with her case. Khashoggi, a columnist for the Washington Post, was killed and dismembered at the Saudi consulate in Istanbul in October 2018. As she builds her legal case, Elatr is seeking the mobile phones and other devices belonging to her husband and in Istanbul at the time of his death, which she believes are held by the Turkish authorities. An attempt by Randa Fahmy, legal counsel to Elatr, to secure the devices from the Turkish embassy in Washington failed last year, with officials insisting that she would need to make a legal application in Turkey. Pressure is, however, being put on the White House to intervene following the decision by a Turkish court to suspend a trial in absentia of 26 Saudis accused of the killing, ahead of it being transferred to Saudi Arabia. She said: “As UN special rapporteur investigating the Saudi state murder of Jamal Khashoggi, I was aware from the very first days that the Turkish authorities were holding Jamal’s phones and his computer as part of their investigation. “I was hoping that during the trial in Turkey, the prosecutor will reveal information they had collected on Jamal’s phones or computer. But as we know this sadly did not happen and the trial in Turkey has now been brought to an abrupt end. Callamard, who is now the secretary general of Amnesty International, added: “I have been informed of the efforts of Hanan Elatr Khashoggi to secure these items from the Turkish authorities. “The Turkish government has been clear that it does not intend to proceed with the investigation and the trial."
The Guardian,https://www.theguardian.com/global-development/2022/sep/21/syrian-refugees-mass-in-convoy-on-turkish-border-to-walk-into-greece,Rights and freedomSyrian refugees mass in convoy on Turkish border to walk into Greece,21 Sept 2022 11.26 CEST,"Thousands of Syrian refugees are assembling in Turkey in a convoy, which organisers have dubbed the Caravan of Light, in an audacious and desperate attempt to enter the EU en masse. There are more than 3.5 million Syrian refugees in Turkey, where there have been recent reports of rising tensions and violence against Syrians in parts of the country. As dawn broke on Monday, members of the caravan began their journey to the designated meeting point of Edirne, a city in the north-west of Turkey near the border with Greece, which was announced on the Telegram channel the day before. In a statement, the organisers explained that the caravan, which “came out of the womb of the revolution”, was sparked by the “abhorrent racism” they have been exposed to from “some parties in the Turkish republic”, which they say has led to Syrians being killed. As of Tuesday morning, the caravan had decided to regroup in Istanbul before heading to the border together in one group. Khairu, a 22-year-old engineer, came to Turkey in 2018 from Homs, and is planning to join the caravan. He left his home in Mersin, a city in the south, on Monday to go to Istanbul where he is meeting friends travelling from Hayat, near the Syrian-Turkish border. He said he had experienced racism while living in Turkey, and wanted to “live without the fear of tomorrow, because fear of tomorrow is a very slow death”. Yuko Narushima, a spokesperson for the the UN refugee agency (UNHCR) told the Guardian the agency was aware of social media announcements aimed at organising large movements of people from Turkey towards the EU, but it was not involved and did not encourage this. Already, about 400 people have been forced to return to their homes in Idlib, Syria, after they tried to cross the Syrian border into Turkey to join the caravan but were attacked by hardline Islamist militants. Taha Elghazi, a prominent Syrian refugee rights activist in Turkey, who is not part of the caravan, said he understood why many Syrians want to leave Turkey because of the “rise in racism”, as well as financial difficulties caused by “economic inflation”. However, he warned that the Turkish government would not allow groups to gather at the border with Greece, while EU countries were also tightening security on their borders."
The Guardian,https://www.theguardian.com/global-development/2022/sep/21/children-as-young-as-nine-say-they-are-ill-from-work-recycling-plastic-in-turkey,Rights and freedomChildren as young as nine say they are ill from work recycling plastic in Turkey,21 Sept 2022 06.00 CEST,"Children as young as nine are working in plastic waste recycling centres in Turkey, putting them at risk of serious and lifelong health conditions, according to Human Rights Watch. In a new report, HRW accuses the Turkish government of exacerbating the health and environmental impact on the workers by failing to enforce laws that require strict licensing and regular inspections of recycling centres. The EU, the biggest plastic waste exporter to Turkey between 2017 and 2021, and the UK, the largest single plastic exporter during the same period, were also contributing “significantly” to health and environmental rights abuses in Turkey, the report said. After China banned plastic waste imports in 2018, the EU’s plastic waste exports to Turkey skyrocketed by 1,200% from 38,804 tonnes to 446,432 tonnes in 2021. Krista Shennum, Gruber fellow at HRW and the report’s lead researcher, said: “The government of Turkey is failing to implement its laws. “Europe’s wealthiest countries are sending their trash to Turkey, consigning some of Turkey’s most vulnerable communities, including children, refugees and migrants, to serious environmental and health risks,” she said. “We call on the UK, the EU and other countries to manage their own waste domestically rather than exporting it to Turkey, where it is causing human health and human rights harms.” Turkey should reinstate the ban on plastic waste imports it imposed in July 2021 but then quickly lifted, she added. In Turkey, it is illegal for anyone under 18 to work in hazardous waste facilities, including in plastic recycling facilities. Yet HRW, which interviewed 64 people in the southern Turkish city of Adana and Istanbul, including 26 who now work or have previously worked in plastic recycling facilities, found a third had either begun the work as children or were children when interviewed. Researchers found that workers in Turkish recycling plants included refugees and undocumented migrants. Many facilities were “dangerously close” to homes, schools or hospitals, in contravention of Turkish laws and environmental regulations, the report found. The Turkish ministry of labour and social security told HRW it had undertaken 105 inspections of plastic waste recycling centres between 2017 and 2021, with 26 found to be breaking the law."
The Guardian,https://www.theguardian.com/books/2022/sep/14/top-10-novels-about-turkey-at-the-breakfast-table-by-defne-suman,Top 10sTop 10 novels about Turkey,14 Sept 2022 13.00 CEST…… comments,"I am often asked what defines Turkish literature. Or Elif Shafak’s novels, which highlight the difficulty of being a woman in Turkey? Does our literature have to be political in order to be considered “Turkish”? In my latest novel, At the Breakfast Table, a family gathering to celebrate the matriarch’s 100th birthday soon exposes the family’s – and Turkey’s – fraught history. In this way, I see my writing as Turkish – these are the issues that we breathe every day; they are buried in the soil under our feet. Yet there is also a balance: the greatest Turkish literature discusses serious issues, but will also lighten the heart and put a smile on your face. With the choices below, I wanted to highlight books about Turkey that not only talk about its historical and social context, but also reflect the distinctive styles and the creativity of their authors in dealing with individual, philosophical and political questions. In the Shadow of the Yali by Suat DervisOriginally published in 1945, this is the Madame Bovary of Turkish literature. One of Turkey’s leading female authors, Dervis (1905–72) wrote about the loss and longing of urban, affluent Turkish women. In this novel, Celile is torn between her respectable husband and her passionate tango partner in 1940s Istanbul. Although the story is, in many ways, universal, Dervis brilliantly captures the particularities of Turkish society and its struggle with modernity. Set in 1970s Istanbul, it follows 30-year-old Kemal, the son of an educated urban family, who falls in love with a distant relative – the beautiful 18-year-old Füsun – who comes from a family of modest means. Pamuk has also built a real Museum of Innocence: if you are visiting Istanbul, you can go to Füsun’s house and see “her” shoes and dresses, cinema tickets, and the hundreds of cigarette butts that the heartbroken Kemal collected. It is at once funny and tragic, a modern Istanbul story that takes place in 10 flats which sit within the once-glorious, now dilapidated Bonbon Palace. A story within a story which is told from the different perspectives of the building’s residents, The Flea Palace paints a brilliant picture of Turkey on the brink of the 21st century, and is written with intelligence and love."
The Guardian,https://www.theguardian.com/books/2022/sep/10/author-orhan-pamuk-i-used-to-have-three-bodyguards-now-i-have-one,"Author Orhan Pamuk: ‘I used to have three bodyguards, now I have one’",10 Sept 2022 10.00 CEST,"Nobel prize winner Orhan Pamuk on Salman Rushdie’s attack, responding to extremism in Turkey – and his new, oddly prophetic, pandemic novel The Turkish Nobel prize‑winning novelist Orhan Pamuk never sleeps for more than four hours at a time. At first, unable to sit in cafes, or stroll about his beloved city of Istanbul alone, he worried that having protection would distance him from the everyday life that is his inspiration. But over the years he has become “quite relaxed about it … I’m used to it.” As he likes to joke: “I used to have three bodyguards, now I have one, which means Turkey is improving.” Unlike Rushdie, the greatest threat to him is not necessarily from Muslim fundamentalists but Turkish nationalists. (Although as he points out: “These two groups are not too distant from each other, as Turkey is currently governed by an Islamic-nationalist coalition.”) He has already been investigated – twice – following the publication of his new novel in Turkey in March last year, for accusations of inciting “hatred and animosity” by insulting the founder of modern Turkey, Mustafa Kemal Atatürk, and ridiculing the Turkish flag. He is talking not from Istanbul, the city where he has lived most of his life (he’s now 70), much of it in the same building, and which he has made his own in books including his bestseller My Name Is Red in 1998, and his memoir, Istanbul: Memories and the City in 2005. “Even if I write a novel that doesn’t take place in Istanbul, someone in it has a wish to go back to Istanbul,” he jokes. Today he is staying in his rented villa on the island of Büyükada, one and a half hours from Istanbul in the Sea of Marmara, where he has spent most of his summers since he was a child. Pamuk’s fictional Mingheria is also based on the tiny Greek island of Kastellorizo (Meis to the Turks), where he often goes in May when it is still chilly in Istanbul, to “write, write, write, swim, swim, swim, and look at the island”, and the much bigger Crete."
The Guardian,https://www.theguardian.com/world/2022/sep/07/putin-threatens-to-tear-up-fragile-ukraine-grain-deal-in-bellicose-speech,Putin threatens to tear up fragile Ukraine grain deal in bellicose speech,7 Sept 2022 17.43 CEST,"During a bellicose speech at an economic conference in Vladivostok, Putin said he would speak with the Turkish president, Recep Tayyip Erdoğan, about “limiting the destinations for grain exports”, issuing a false claim that only two of 87 ships leaving Ukraine with grain had gone to developing countries. “We should probably think about limiting the destinations for grain exports, and I’m going to discuss that with Mr Erdoğan, president of Turkey, because it was he and I who came up with this plan,” Putin said."
